StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent1,Consent2,Consent3,Consent4,Consent5,Consent6,ProlificID,SDO_1,SDO_2,SDO_3r,SDO_4r,SDO_5,SDO_6,SDO_7r,SDO_8r,SVO_01,SVO_02,SVO_03,SVO_04,SVO_05,SVO_06,SVO_07,SVO_08,SVO_09,SVO_10,SVO_11,SVO_12,SVO_13,SVO_14,SVO_15,Pers_E1,Pers_A1,Pers_C1,Pers_N1,Pers_O1,Pers_Narc1,Pers_E2r,Pers_A2r,Pers_O2r,Pers_C2,Pers_C3r,Pers_Narc2,Pers_O3r,Pers_A3,Pers_N2r,Pers_N3,Pers_N4r,Pers_HonHum1r,Pers_E3r,Pers_A4r,Pers_O4r,Pers_C4r,Pers_E4,Pers_HonHum2r,GodControls,HowReligious,RWA_1r,RWA_2,RWA_3,RWA_4r,RWA_5r,RWA_6,Education,SES_1,BringDown_1,BringUp_1,PolSlider_19,WeeksYear,WeeksYear_TryAgain,Breakfast,YearsLivedCountry,PROLIFIC_PID,counter
2023-06-27 19:27:30,2023-06-27 19:42:22,IP Address,100,891,True,2023-06-27 19:42:23,R_2VejzlKYxyviqTh,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,646d98275114aaaa1c776bae,5 - Slightly favour,3 - Slightly oppose,7 - Strongly favour,6 - Somewhat favour,4 - Neutral,2 - Somewhat oppose,7 - Strongly favour,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",4,6,5,2,5,5,5,Very inaccurate (1),2,Very accurate (7),Very inaccurate (1),5,2,6,5,3,5,5,5,5,3,Very inaccurate (1),3,6,Strongly agree,4,Strongly disagree,Slightly agree,Slightly disagree,Slightly agree,Somewhat agree,Somewhat agree,Completed university,7,3,5,37,52,,Coffee,27,646d98275114aaaa1c776bae,8
2023-06-27 19:18:40,2023-06-27 19:43:19,IP Address,100,1478,True,2023-06-27 19:43:20,R_1JJagzZhCLXMp9f,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,610b64dc95ff0ef5b5b9ac6b,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
50",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","87
|
|
81","85
|
|
75","95
|
|
95","81
|
|
81","96
|
|
81","85
|
|
85","94
|
|
91","75
|
|
75","96
|
|
91","91
|
|
94",Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very accurate (7),5,5,Very accurate (7),2,Very inaccurate (1),Very accurate (7),2,5,Very inaccurate (1),Very accurate (7),Very inaccurate (1),5,Very inaccurate (1),4,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),4,3,Slightly agree,2,Very strongly agree,Strongly disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Neither agree nor disagree,High School,1,Strongly agree (7),Strongly agree (7),49,52,,Sausage,25,610b64dc95ff0ef5b5b9ac6b,8
2023-06-27 19:29:53,2023-06-27 19:43:58,IP Address,100,844,True,2023-06-27 19:43:59,R_2yl8p0gnvvJEjmU,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5d092069fb1a540001dd5028,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","88
|
|
78","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","96
|
|
91","90
|
|
100",2,6,3,6,Very accurate (7),Very inaccurate (1),6,Very inaccurate (1),2,4,2,2,Very inaccurate (1),6,3,5,2,Very inaccurate (1),5,2,Very inaccurate (1),4,2,4,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Very strongly disagree,Very strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Completed university,6,4,6,0,52,,A protein bar,18,5d092069fb1a540001dd5028,8
2023-06-27 19:27:27,2023-06-27 19:45:20,IP Address,100,1072,True,2023-06-27 19:45:21,R_2AWImGIIbfbDArA,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63c9fd72104f2f9bdc6b1fcc,4 - Neutral,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,"85
|
|
41",100||50,"85
|
|
85","54
|
|
89","56
|
|
94","89
|
|
76","74
|
|
94","100
|
|
90","69
|
|
89","90
|
|
100","96
|
|
74","63
|
|
98","81
|
|
69","85
|
|
95","98
|
|
63",6,6,6,2,6,3,5,3,2,6,2,5,2,5,6,Very inaccurate (1),5,4,5,Very inaccurate (1),Very inaccurate (1),2,6,6,Somewhat agree,4,Slightly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Masters degree,7,2,6,90,52,,Cereal,35,63c9fd72104f2f9bdc6b1fcc,8
2023-06-27 19:34:35,2023-06-27 19:47:13,IP Address,100,758,True,2023-06-27 19:47:15,R_2wRdX8MKTtNZPTM,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5d2f054b1dde3600015e43d9,5 - Slightly favour,4 - Neutral,4 - Neutral,6 - Somewhat favour,5 - Slightly favour,3 - Slightly oppose,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"50
|
|
100","68
|
|
58","75
|
|
75","85
|
|
85","70
|
|
100","95
|
|
95","100
|
|
70","90
|
|
100","100
|
|
70","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",3,6,6,2,5,2,5,2,3,6,3,2,3,5,5,2,4,2,5,2,2,2,5,2,Strongly agree,2,Strongly disagree,Slightly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Diploma / other professional certificate,6,2,6,92,52,,Cereal,52,5d2f054b1dde3600015e43d9,8
2023-06-27 19:46:10,2023-06-27 19:54:02,IP Address,100,471,True,2023-06-27 19:54:03,R_3jTYRW6ZKimjpbO,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,613cf3d42de25ee7fb536163,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",2,Very accurate (7),3,6,Very accurate (7),3,2,Very inaccurate (1),Very inaccurate (1),4,6,5,Very inaccurate (1),6,4,Very accurate (7),Very inaccurate (1),Very inaccurate (1),6,Very inaccurate (1),2,5,3,2,Strongly disagree,1 - Not at all religious,Very strongly agree,Somewhat disagree,Very strongly disagree,Very strongly agree,Strongly agree,Very strongly disagree,Completed university,7,Strongly agree (7),Strongly agree (7),11,52,,chocolate sprinkles donut,21,613cf3d42de25ee7fb536163,8
2023-06-27 19:46:08,2023-06-27 19:56:44,IP Address,100,635,True,2023-06-27 19:56:44,R_1DCqeBLVoVQS6QM,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6029b0e17f3b5d944ab183f1,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",2,6,4,Very inaccurate (1),6,4,6,2,2,3,Very inaccurate (1),4,2,6,6,2,6,3,6,2,2,Very inaccurate (1),3,5,Strongly disagree,1 - Not at all religious,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Slightly agree,Completed university,6,2,Strongly disagree (1),77,52,,cereal,33,6029b0e17f3b5d944ab183f1,8
2023-06-27 19:54:10,2023-06-27 19:58:56,IP Address,100,286,True,2023-06-27 19:58:57,R_2tseV1S2lB7MfB6,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5dbbfa90c486791b1bd03292,4 - Neutral,3 - Slightly oppose,5 - Slightly favour,4 - Neutral,7 - Strongly favour,4 - Neutral,1 - Strongly oppose,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),4,Very inaccurate (1),Very inaccurate (1),2,Very inaccurate (1),4,4,Very inaccurate (1),Very accurate (7),Very inaccurate (1),3,Very inaccurate (1),4,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),4,4,2,Very inaccurate (1),Neutral,1 - Not at all religious,Slightly agree,Somewhat agree,Slightly agree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,High School,3,Strongly agree (7),Strongly agree (7),89,52,,i didnt eat breakfast,23,5dbbfa90c486791b1bd03292,8
2023-06-27 19:55:28,2023-06-27 19:59:25,IP Address,100,237,True,2023-06-27 19:59:26,R_1qesxEyURLu4TEI,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,60e28114f6eac9b665ff15d2,4 - Neutral,5 - Slightly favour,2 - Somewhat oppose,3 - Slightly oppose,6 - Somewhat favour,5 - Slightly favour,4 - Neutral,6 - Somewhat favour,"85
|
|
33","93
|
|
33","59
|
|
96","76
|
|
36","56
|
|
94","93
|
|
68","89
|
|
69","99
|
|
91","50
|
|
100","95
|
|
85","70
|
|
100","69
|
|
96","88
|
|
63","85
|
|
95","94
|
|
81",4,5,5,6,2,5,6,3,4,6,5,3,6,4,4,5,3,4,6,4,6,5,5,5,Somewhat agree,4,Somewhat agree,Somewhat agree,Slightly agree,Strongly agree,Slightly disagree,Neither agree nor disagree,Masters degree,7,4,6,55,52,,egg sandwich,30,60e28114f6eac9b665ff15d2,8
2023-06-27 19:50:57,2023-06-27 19:59:47,IP Address,100,529,True,2023-06-27 19:59:48,R_3I5ITrKFi7YhZmU,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6307bd3bb93e804d22332b3e,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",2,4,6,2,Very inaccurate (1),3,4,5,6,6,5,5,Very accurate (7),6,5,2,3,5,5,4,Very accurate (7),Very inaccurate (1),3,5,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Somewhat disagree,Very strongly disagree,Very strongly agree,Strongly agree,Very strongly disagree,High School,4,4,Strongly agree (7),14,52,,i had a sandwich and leftover potato salad(not really breakfast food),32,6307bd3bb93e804d22332b3e,8
2023-06-27 19:54:26,2023-06-27 20:03:23,IP Address,100,536,True,2023-06-27 20:03:24,R_2rqi9zcrgFIx0ey,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,55a29659fdf99b5ff49937d3,7 - Strongly favour,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,4 - Neutral,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","93
|
|
88",Very inaccurate (1),Very accurate (7),3,3,5,3,6,2,3,4,3,4,2,Very accurate (7),4,4,5,4,Very accurate (7),Very inaccurate (1),5,2,Very inaccurate (1),4,Neutral,2,Neither agree nor disagree,Neither agree nor disagree,Very strongly disagree,Very strongly agree,Slightly disagree,Somewhat agree,Completed university,7,2,5,77,52,,Banana bread pop tart,48,55a29659fdf99b5ff49937d3,8
2023-06-27 19:53:47,2023-06-27 20:06:34,IP Address,100,766,True,2023-06-27 20:06:35,R_248UPpjzywds15q,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6345fd111f4b746641e67b9f,3 - Slightly oppose,2 - Somewhat oppose,3 - Slightly oppose,1 - Strongly oppose,1 - Strongly oppose,2 - Somewhat oppose,4 - Neutral,1 - Strongly oppose,"85
|
|
50","96
|
|
41","72
|
|
91","76
|
|
36","63
|
|
88","89
|
|
76","85
|
|
75","98
|
|
93","63
|
|
93","95
|
|
85","93
|
|
78","69
|
|
96","94
|
|
56","81
|
|
96","99
|
|
56",Very accurate (7),4,4,4,4,2,6,5,6,5,6,6,4,6,Very accurate (7),Very accurate (7),5,5,6,4,4,Very accurate (7),6,Very accurate (7),Slightly agree,5 - Very religious,Slightly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Slightly agree,Completed university,6,6,6,44,52,,bread and tea,12,6345fd111f4b746641e67b9f,8
2023-06-27 20:01:43,2023-06-27 20:13:02,IP Address,100,679,True,2023-06-27 20:13:03,R_2wmmOa1sFJDljxu,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ae2641f5cd05500015ece71,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,6 - Somewhat favour,6 - Somewhat favour,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"50
|
|
100","50
|
|
100","100
|
|
50","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","88
|
|
93","75
|
|
75","93
|
|
93","90
|
|
100",6,Very accurate (7),6,Very inaccurate (1),Very accurate (7),Very inaccurate (1),3,Very inaccurate (1),2,Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very accurate (7),3,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),3,Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very accurate (7),5,Strongly disagree,3,Very strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Somewhat disagree,Somewhat agree,Completed university,8,Strongly disagree (1),Strongly agree (7),8,52,,"toast, butter, coffee",66,5ae2641f5cd05500015ece71,8
2023-06-27 20:11:19,2023-06-27 20:17:00,IP Address,100,340,True,2023-06-27 20:17:01,R_26lmM8EXyfXE1EZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5d2df867d7cc160019673031,5 - Slightly favour,6 - Somewhat favour,5 - Slightly favour,7 - Strongly favour,7 - Strongly favour,5 - Slightly favour,5 - Slightly favour,6 - Somewhat favour,"85
|
|
24","98
|
|
46","85
|
|
85","59
|
|
79","88
|
|
63","89
|
|
76","93
|
|
63","98
|
|
93","69
|
|
89","91
|
|
96","81
|
|
89","81
|
|
94","94
|
|
56","85
|
|
95","98
|
|
63",5,6,Very accurate (7),Very accurate (7),6,5,4,Very accurate (7),5,5,5,5,Very accurate (7),5,6,5,4,4,6,6,6,6,6,Very accurate (7),Strongly agree,4,Somewhat agree,Somewhat agree,Very strongly agree,Somewhat agree,Slightly agree,Strongly agree,Completed university,6,5,5,89,52,,bread,34,5d2df867d7cc160019673031,8
2023-06-27 20:11:29,2023-06-27 20:17:23,IP Address,100,353,True,2023-06-27 20:17:24,R_3J2DcycTntOaKU8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5af835d8e19f8c00019e6dc0,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",4,Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),5,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Very accurate (7),2,Somewhat disagree,4,Slightly disagree,Slightly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Slightly agree,Completed university,5,3,5,66,52,,oatmeal,40,5af835d8e19f8c00019e6dc0,8
2023-06-27 19:56:37,2023-06-27 20:22:34,IP Address,100,1556,True,2023-06-27 20:22:34,R_C9e6SjIH4V6lsZP,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6345fd111f4b746641e67b9f,3 - Slightly oppose,6 - Somewhat favour,3 - Slightly oppose,3 - Slightly oppose,5 - Slightly favour,4 - Neutral,3 - Slightly oppose,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","93
|
|
68","81
|
|
81","95
|
|
95","81
|
|
81","95
|
|
85","85
|
|
85","100
|
|
90","88
|
|
63","100
|
|
90","94
|
|
81",4,5,4,4,4,5,3,4,2,5,5,5,5,4,5,2,2,5,6,4,2,5,5,6,Slightly agree,3,Neither agree nor disagree,Slightly agree,Slightly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Completed university,5,4,4,83,52,,Corn flakes,37,6345fd111f4b746641e67b9f,8
2023-06-27 20:30:25,2023-06-27 20:36:09,IP Address,100,344,True,2023-06-27 20:36:10,R_YQaw2jKC29HyV2x,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e8a1827052175000938eb91,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","72
|
|
47","88
|
|
63","93
|
|
68","93
|
|
63","98
|
|
93","94
|
|
74","98
|
|
78","100
|
|
70","100
|
|
90","88
|
|
63","100
|
|
90","98
|
|
63",2,5,4,3,6,2,Very accurate (7),4,3,5,3,3,3,4,3,3,Very inaccurate (1),3,Very accurate (7),3,2,3,Very inaccurate (1),4,Neutral,1 - Not at all religious,Neither agree nor disagree,Slightly disagree,Very strongly disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,High School,2,2,3,41,52,,Toast,24,5e8a1827052175000938eb91,8
2023-06-27 20:28:25,2023-06-27 20:37:47,IP Address,100,562,True,2023-06-27 20:37:48,R_2cAEu2knJ08ekFl,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63bc819194ca25a555eb8fb5,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","88
|
|
93","75
|
|
75","93
|
|
93","91
|
|
94",2,Very accurate (7),5,Very inaccurate (1),4,2,5,3,4,Very accurate (7),2,4,4,Very accurate (7),Very accurate (7),Very inaccurate (1),Very accurate (7),2,Very accurate (7),5,4,Very inaccurate (1),2,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Somewhat disagree,Somewhat disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Slightly disagree,High School,3,Strongly disagree (1),Strongly agree (7),51,52,,Eggs,32,63bc819194ca25a555eb8fb5,8
2023-06-27 20:38:15,2023-06-27 20:44:51,IP Address,100,395,True,2023-06-27 20:44:52,R_3GDkKb1HI4Ws0ET,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ef9df1812148a78af8e76dc,6 - Somewhat favour,6 - Somewhat favour,2 - Somewhat oppose,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,4,3,6,5,4,4,4,4,5,4,4,4,6,2,Very accurate (7),2,4,4,5,2,6,4,4,Strongly agree,4,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Completed university,4,3,4,78,52,,cereal,36,5ef9df1812148a78af8e76dc,8
2023-06-27 20:41:23,2023-06-27 20:48:56,IP Address,100,452,True,2023-06-27 20:48:58,R_2y8VT12P6jdNykR,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5eed1bae9e63ac127ac15a77,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,4 - Neutral,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","90
|
|
100",2,5,3,Very inaccurate (1),5,Very inaccurate (1),Very inaccurate (1),2,3,5,2,Very inaccurate (1),Very inaccurate (1),4,3,2,6,Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),2,5,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Somewhat agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Strongly disagree,High School,3,Strongly disagree (1),Strongly agree (7),38,52,,"eggs, potatoes and granola",59,5eed1bae9e63ac127ac15a77,8
2023-06-27 19:42:07,2023-06-27 20:58:19,IP Address,100,4572,True,2023-06-27 20:58:20,R_3sjiAt9yaus5OxC,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,55b1add5fdf99b6731f04c5a,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),5,5,Very inaccurate (1),Very accurate (7),2,3,3,Very inaccurate (1),6,3,4,Very inaccurate (1),4,5,2,Very inaccurate (1),Very inaccurate (1),5,3,3,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Strongly agree,2,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Completed university,3,2,5,35,52,,I did not have breakfast,43,55b1add5fdf99b6731f04c5a,8
2023-06-27 20:59:32,2023-06-27 21:03:53,IP Address,100,260,True,2023-06-27 21:03:54,R_1In3NijMQ4Z1bpJ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,559cb12dfdf99b4989fb18ed,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","94
|
|
56","91
|
|
72","70
|
|
100","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",Very inaccurate (1),6,4,4,Very accurate (7),2,6,4,4,6,4,2,Very inaccurate (1),6,4,4,4,4,6,4,4,4,2,4,Strongly agree,5 - Very religious,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Completed university,6,Strongly disagree (1),Strongly disagree (1),51,52,,hash browns and sausage,34,559cb12dfdf99b4989fb18ed,8
2023-06-27 20:50:30,2023-06-27 21:05:23,IP Address,100,893,True,2023-06-27 21:05:24,R_1PRU5NOQ1LnnWcX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,64527c12fe9ceb65346c27bf,5 - Slightly favour,4 - Neutral,5 - Slightly favour,4 - Neutral,4 - Neutral,5 - Slightly favour,5 - Slightly favour,4 - Neutral,"85
|
|
50","98
|
|
46","85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,3,5,5,4,3,3,6,5,5,2,6,3,5,6,3,4,4,3,5,5,3,5,4,Slightly agree,4,Neither agree nor disagree,Somewhat agree,Slightly disagree,Somewhat disagree,Slightly disagree,Neither agree nor disagree,Masters degree,7,5,5,74,52,,"rice ",20,64527c12fe9ceb65346c27bf,8
2023-06-27 21:00:12,2023-06-27 21:11:00,IP Address,100,648,True,2023-06-27 21:11:01,R_RCtwq4Y14avtI2d,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ef42ba59401801d9f859e2d,5 - Slightly favour,5 - Slightly favour,3 - Slightly oppose,3 - Slightly oppose,5 - Slightly favour,4 - Neutral,3 - Slightly oppose,3 - Slightly oppose,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","100
|
|
70","90
|
|
100","85
|
|
85","100
|
|
90","75
|
|
75","100
|
|
90","90
|
|
100",4,5,4,2,Very accurate (7),2,2,4,Very inaccurate (1),4,2,2,Very inaccurate (1),6,5,Very inaccurate (1),Very inaccurate (1),Very accurate (7),2,2,Very inaccurate (1),2,5,Very accurate (7),Slightly disagree,3,Strongly disagree,Somewhat agree,Somewhat disagree,Very strongly agree,Slightly disagree,Somewhat agree,High School,3,2,3,53,52,,Nothing,40,5ef42ba59401801d9f859e2d,8
2023-06-27 21:04:12,2023-06-27 21:12:01,IP Address,100,468,True,2023-06-27 21:12:02,R_2tyhqRGW5DvcSSd,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c670a430d80fd00014264f9,2 - Somewhat oppose,1 - Strongly oppose,7 - Strongly favour,5 - Slightly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","76
|
|
36","88
|
|
63","85
|
|
85","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",5,3,3,4,5,4,2,2,4,5,2,4,3,4,5,Very inaccurate (1),2,3,4,4,2,4,4,3,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Slightly disagree,Somewhat disagree,Somewhat agree,Slightly agree,Slightly agree,Completed university,4,3,4,55,52,,Eggs,38,5c670a430d80fd00014264f9,8
