StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent1,Consent2,Consent3,Consent4,Consent5,Consent6,ProlificID,SDO_1,SDO_2,SDO_3r,SDO_4r,SDO_5,SDO_6,SDO_7r,SDO_8r,SVO_01,SVO_02,SVO_03,SVO_04,SVO_05,SVO_06,SVO_07,SVO_08,SVO_09,SVO_10,SVO_11,SVO_12,SVO_13,SVO_14,SVO_15,Pers_E1,Pers_A1,Pers_C1,Pers_N1,Pers_O1,Pers_Narc1,Pers_E2r,Pers_A2r,Pers_O2r,Pers_C2,Pers_C3r,Pers_Narc2,Pers_O3r,Pers_A3,Pers_N2r,Pers_N3,Pers_N4r,Pers_HonHum1r,Pers_E3r,Pers_A4r,Pers_O4r,Pers_C4r,Pers_E4,Pers_HonHum2r,GodControls,HowReligious,RWA_1r,RWA_2,RWA_3,RWA_4r,RWA_5r,RWA_6,Education,SES_1,BringDown_1,BringUp_1,PolSlider_19,WeeksYear,WeeksYear_TryAgain,Breakfast,PROLIFIC_PID,counter
2022-12-05 12:07:31,2022-12-05 12:13:35,IP Address,100,363,True,2022-12-05 12:13:35,R_3EyCwni2x9SVQdX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5a0a057c80acd80001047392,2 - Somewhat oppose,3 - Slightly oppose,6 - Somewhat favour,7 - Strongly favour,2 - Somewhat oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","75
|
|
75","93
|
|
68","96
|
|
56","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","75
|
|
75","100
|
|
90","95
|
|
75",5,Very accurate (7),6,6,6,Very inaccurate (1),Very inaccurate (1),2,6,5,3,4,2,Very accurate (7),4,Very accurate (7),3,3,2,2,6,4,6,5,Neutral,2,Strongly disagree,Somewhat disagree,Strongly disagree,Very strongly agree,Strongly agree,Somewhat agree,Diploma / other professional certificate,3,6,6,28,52,,nothing,5a0a057c80acd80001047392,8
2022-12-05 12:06:04,2022-12-05 12:14:03,IP Address,100,478,True,2022-12-05 12:14:03,R_ptPzzWMBjfOjiX7,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ea7e9f15bc7011d31958608,5 - Slightly favour,4 - Neutral,5 - Slightly favour,3 - Slightly oppose,5 - Slightly favour,5 - Slightly favour,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","76
|
|
36","88
|
|
63","98
|
|
54","96
|
|
56","100
|
|
90","100
|
|
70","99
|
|
74","100
|
|
70","100
|
|
90","94
|
|
56","100
|
|
90","98
|
|
63",4,4,5,5,3,5,4,4,6,6,3,5,4,4,4,5,4,6,4,4,6,2,5,3,Somewhat agree,4,Strongly disagree,Strongly agree,Somewhat agree,Slightly disagree,Slightly disagree,Somewhat agree,Completed university,6,4,3,73,52,,porridge,5ea7e9f15bc7011d31958608,8
2022-12-05 12:07:47,2022-12-05 12:14:09,IP Address,100,381,True,2022-12-05 12:14:09,R_rfmdNluuyt3B2r7,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,575eac46862b0f0006cd7dee,6 - Somewhat favour,6 - Somewhat favour,2 - Somewhat oppose,7 - Strongly favour,5 - Slightly favour,5 - Slightly favour,7 - Strongly favour,7 - Strongly favour,"85
|
|
15",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","85
|
|
85","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",2,6,6,4,6,2,5,Very inaccurate (1),2,6,2,4,Very inaccurate (1),6,6,4,4,4,6,Very inaccurate (1),3,2,5,4,Strongly disagree,1 - Not at all religious,Somewhat disagree,Slightly agree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Diploma / other professional certificate,7,Strongly disagree (1),4,71,52,,Cereal,575eac46862b0f0006cd7dee,8
2022-12-05 12:04:19,2022-12-05 12:14:51,IP Address,100,632,True,2022-12-05 12:14:51,R_79Y20FxsZ4kEHtf,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5edf878332e230257937edd1,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",Very inaccurate (1),Very accurate (7),5,4,Very accurate (7),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),5,5,3,2,Very inaccurate (1),Very accurate (7),Very inaccurate (1),Very inaccurate (1),2,2,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Very strongly agree,Strongly disagree,Completed university,5,6,Strongly agree (7),0,52,,Crumpets,5edf878332e230257937edd1,8
2022-12-05 12:06:49,2022-12-05 12:15:26,IP Address,100,516,True,2022-12-05 12:15:27,R_z6TeGdJsvfJOnRL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ea4ae3d9b5ea646f32bf6ce,3 - Slightly oppose,1 - Strongly oppose,6 - Somewhat favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","93
|
|
88",4,Very accurate (7),6,6,Very accurate (7),2,2,Very inaccurate (1),2,6,3,3,Very inaccurate (1),6,4,6,2,2,4,Very inaccurate (1),Very inaccurate (1),4,4,6,Neutral,2,Somewhat agree,Strongly disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Slightly agree,Masters degree,7,2,Strongly agree (7),13,52,,I havent had breakfast today,5ea4ae3d9b5ea646f32bf6ce,8
2022-12-05 12:03:16,2022-12-05 12:15:44,IP Address,100,747,True,2022-12-05 12:15:44,R_1PRI0A6RsNzuFE5,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5e29c3e65570910297dbf70d,2 - Somewhat oppose,4 - Neutral,7 - Strongly favour,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",4,5,6,Very inaccurate (1),6,Very inaccurate (1),2,4,3,6,Very inaccurate (1),4,Very accurate (7),5,6,4,6,4,5,4,3,Very inaccurate (1),4,5,Somewhat disagree,1 - Not at all religious,Slightly disagree,Neither agree nor disagree,Somewhat disagree,Very strongly agree,Neither agree nor disagree,Neither agree nor disagree,Diploma / other professional certificate,7,4,6,59,52,,Cereal,5e29c3e65570910297dbf70d,8
2022-12-05 12:15:07,2022-12-05 12:21:21,IP Address,100,374,True,2022-12-05 12:21:21,R_3hxROXqhxhQoBSg,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5f32ae5a0535c7000a53b8b2,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",6,6,2,Very accurate (7),Very accurate (7),2,4,2,2,4,Very accurate (7),3,Very inaccurate (1),5,2,6,Very inaccurate (1),Very inaccurate (1),3,Very inaccurate (1),Very inaccurate (1),4,Very accurate (7),3,Somewhat disagree,1 - Not at all religious,Very strongly agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Very strongly agree,Very strongly disagree,Completed university,3,4,Strongly agree (7),5,52,,Popcorn,5f32ae5a0535c7000a53b8b2,8
2022-12-05 12:13:36,2022-12-05 12:21:25,IP Address,100,468,True,2022-12-05 12:21:25,R_3JdUXoxdthSTfJZ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5a23e0f8391e270001a10195,3 - Slightly oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,4 - Neutral,3 - Slightly oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","88
|
|
63","93
|
|
68","89
|
|
69","100
|
|
90","88
|
|
78","93
|
|
93","93
|
|
78","100
|
|
90","88
|
|
63","100
|
|
90","95
|
|
75",2,5,3,2,4,Very inaccurate (1),3,3,2,6,2,4,5,5,4,2,6,Very inaccurate (1),4,3,5,2,2,3,Strongly disagree,1 - Not at all religious,Somewhat agree,Strongly disagree,Very strongly disagree,Very strongly agree,Somewhat disagree,Slightly disagree,Completed university,3,Strongly disagree (1),5,46,52,,yoghurt,5a23e0f8391e270001a10195,8
2022-12-05 12:13:15,2022-12-05 12:22:29,IP Address,100,553,True,2022-12-05 12:22:29,R_2R4Xl3iVOrk9KbF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5fb02a20b87dfd39e3e969e3,2 - Somewhat oppose,1 - Strongly oppose,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,2 - Somewhat oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","89
|
|
76","81
|
|
81","100
|
|
90","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",3,6,3,4,5,3,3,2,5,4,5,3,3,5,2,5,2,2,4,Very inaccurate (1),3,5,3,2,Slightly agree,3,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly disagree,Diploma / other professional certificate,5,5,5,34,52,,Muesli,5fb02a20b87dfd39e3e969e3,8
2022-12-05 12:11:54,2022-12-05 12:22:51,IP Address,100,656,True,2022-12-05 12:22:51,R_2ZTTlYVUnx1rqIG,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6137e32367aae15b0156bd7e,2 - Somewhat oppose,3 - Slightly oppose,7 - Strongly favour,5 - Slightly favour,3 - Slightly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","87
|
|
81","81
|
|
81","99
|
|
91","88
|
|
78","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",2,4,5,4,3,3,6,5,3,Very accurate (7),Very inaccurate (1),5,3,5,4,4,2,2,6,5,2,Very inaccurate (1),3,6,Neutral,2,Very strongly disagree,Strongly agree,Very strongly disagree,Very strongly agree,Very strongly disagree,Very strongly agree,Completed university,6,6,3,75,52,,nothing,6137e32367aae15b0156bd7e,8
2022-12-05 12:19:37,2022-12-05 12:23:58,IP Address,100,260,True,2022-12-05 12:23:58,R_uqfTfVTRLjWHLLX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,612266b4f9ae4a5d04a21dd4,4 - Neutral,4 - Neutral,5 - Slightly favour,4 - Neutral,5 - Slightly favour,5 - Slightly favour,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","90
|
|
100","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","90
|
|
100",4,5,5,6,6,2,3,4,3,5,5,4,4,5,5,5,2,4,4,4,4,5,5,4,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Masters degree,3,3,4,52,52,,Cereal,612266b4f9ae4a5d04a21dd4,8
2022-12-05 12:19:12,2022-12-05 12:24:34,IP Address,100,322,True,2022-12-05 12:24:34,R_2uQJVoEfoIJbCb6,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,595398234d56070001645fd9,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","96
|
|
59","81
|
|
81","95
|
|
95","94
|
|
74","95
|
|
85","85
|
|
85","94
|
|
91","94
|
|
56","100
|
|
90","90
|
|
100",Very inaccurate (1),4,5,5,Very inaccurate (1),Very inaccurate (1),Very accurate (7),3,3,6,4,Very inaccurate (1),5,4,Very inaccurate (1),Very accurate (7),Very inaccurate (1),3,Very accurate (7),3,3,4,Very inaccurate (1),4,Strongly disagree,1 - Not at all religious,Neither agree nor disagree,Somewhat disagree,Very strongly disagree,Very strongly agree,Somewhat agree,Somewhat agree,High School,3,4,Strongly agree (7),10,52,,toast,595398234d56070001645fd9,8
2022-12-05 12:16:13,2022-12-05 12:25:09,IP Address,100,536,True,2022-12-05 12:25:10,R_6Wrv22p6s8TihP3,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,634842a70942fb4ba6aa1e88,4 - Neutral,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,2 - Somewhat oppose,4 - Neutral,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","50
|
|
100","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","93
|
|
88",Very inaccurate (1),4,5,5,2,Very inaccurate (1),5,4,3,4,Very accurate (7),4,6,3,Very inaccurate (1),5,Very inaccurate (1),Very accurate (7),6,Very inaccurate (1),3,6,Very inaccurate (1),5,Strongly disagree,1 - Not at all religious,Somewhat agree,Neither agree nor disagree,Very strongly disagree,Very strongly agree,Slightly disagree,Neither agree nor disagree,Diploma / other professional certificate,3,2,6,59,52,,Coffee & Yoghurt,634842a70942fb4ba6aa1e88,8
2022-12-05 12:06:52,2022-12-05 12:26:42,IP Address,100,1189,True,2022-12-05 12:26:42,R_2iaGDiuDpr9i2tj,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,614851420684860d885f8b29,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,4 - Neutral,3 - Slightly oppose,5 - Slightly favour,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","72
|
|
47","100
|
|
50","85
|
|
85","85
|
|
75","100
|
|
90","100
|
|
70","99
|
|
74","100
|
|
70","100
|
|
90","88
|
|
63","96
|
|
91","91
|
|
94",4,3,2,2,4,3,3,5,5,4,3,4,3,3,5,3,4,4,5,3,6,2,4,3,Strongly disagree,1 - Not at all religious,Very strongly disagree,Strongly agree,Very strongly disagree,Very strongly agree,Somewhat agree,Strongly agree,Completed university,4,4,4,64,52,,an apple,614851420684860d885f8b29,8
2022-12-05 12:17:27,2022-12-05 12:27:47,IP Address,100,620,True,2022-12-05 12:27:47,R_1ousAzv7GhioXiL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,54b9acd9fdf99b34ce2578f9,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","85
|
|
75","95
|
|
95","81
|
|
81","95
|
|
85","85
|
|
85","94
|
|
91","75
|
|
75","100
|
|
90","93
|
|
88",Very inaccurate (1),5,2,4,Very accurate (7),4,5,3,Very inaccurate (1),3,2,5,Very inaccurate (1),6,3,5,2,Very inaccurate (1),6,4,Very inaccurate (1),2,Very inaccurate (1),Very inaccurate (1),Strongly disagree,1 - Not at all religious,Somewhat agree,Very strongly disagree,Very strongly disagree,Very strongly agree,Very strongly agree,Very strongly disagree,Masters degree,7,5,6,1,52,,yogurt and berries,54b9acd9fdf99b34ce2578f9,8
2022-12-05 12:19:59,2022-12-05 12:31:57,IP Address,100,717,True,2022-12-05 12:31:57,R_2E0mwLZSqhUBGBD,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,63469c570cfe46f801523b66,5 - Slightly favour,4 - Neutral,5 - Slightly favour,5 - Slightly favour,3 - Slightly oppose,3 - Slightly oppose,4 - Neutral,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,5,4,4,4,3,4,4,3,4,4,5,4,5,4,4,3,2,5,3,3,4,3,5,Slightly agree,1 - Not at all religious,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Completed university,3,4,2,38,52,,Bread,63469c570cfe46f801523b66,8
2022-12-05 12:22:03,2022-12-05 12:32:38,IP Address,100,635,True,2022-12-05 12:32:38,R_33gpgjtKNDp4QQJ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5c0cb29e1b80df00017843d2,5 - Slightly favour,4 - Neutral,5 - Slightly favour,4 - Neutral,4 - Neutral,3 - Slightly oppose,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","100
|
|
50","87
|
|
81","100
|
|
50","90
|
|
100","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",5,Very accurate (7),6,2,5,4,2,2,Very inaccurate (1),6,Very inaccurate (1),4,4,6,6,6,2,2,3,2,2,Very inaccurate (1),5,4,Somewhat agree,5 - Very religious,Neither agree nor disagree,Somewhat agree,Strongly agree,Very strongly disagree,Slightly disagree,Neither agree nor disagree,Masters degree,7,2,5,61,52,,"Porridge ",5c0cb29e1b80df00017843d2,8
2022-12-05 12:24:11,2022-12-05 12:32:51,IP Address,100,519,True,2022-12-05 12:32:51,R_8uj2u7dp9iHvLDr,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ea00187a318681b9bed99dd,6 - Somewhat favour,6 - Somewhat favour,3 - Slightly oppose,2 - Somewhat oppose,6 - Somewhat favour,6 - Somewhat favour,4 - Neutral,4 - Neutral,"85
|
|
85",100||50,"85
|
|
85","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",3,4,2,2,6,4,2,6,4,5,2,4,Very inaccurate (1),5,4,3,5,4,3,4,5,Very accurate (7),4,6,Neutral,2,Very strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Very strongly disagree,Very strongly agree,Masters degree,7,4,3,86,52,,coffee,5ea00187a318681b9bed99dd,8
2022-12-05 12:22:25,2022-12-05 12:35:10,IP Address,100,765,True,2022-12-05 12:35:10,R_3dzvrPd6BKBNwjv,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,60461bfeeac81b04cf62f7a6,1 - Strongly oppose,1 - Strongly oppose,7 - Strongly favour,7 - Strongly favour,6 - Somewhat favour,4 - Neutral,7 - Strongly favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","90
|
|
100",Very inaccurate (1),6,6,2,Very accurate (7),4,Very accurate (7),2,2,6,5,4,Very inaccurate (1),6,4,6,Very inaccurate (1),Very inaccurate (1),Very accurate (7),3,2,Very inaccurate (1),Very inaccurate (1),Very inaccurate (1),Strongly disagree,2,Very strongly agree,Very strongly disagree,Strongly disagree,Very strongly agree,Very strongly agree,Somewhat agree,Diploma / other professional certificate,5,5,Strongly agree (7),48,52,,coffee,60461bfeeac81b04cf62f7a6,8
2022-12-05 12:11:09,2022-12-05 12:36:21,IP Address,100,1511,True,2022-12-05 12:36:22,R_2qy44nSuJCJVtd1,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,632b3639f61612815d100608,4 - Neutral,4 - Neutral,5 - Slightly favour,6 - Somewhat favour,2 - Somewhat oppose,2 - Somewhat oppose,6 - Somewhat favour,7 - Strongly favour,"85
|
|
68",100||50,"50
|
|
100","76
|
|
36","100
|
|
50","100
|
|
50","100
|
|
50","100
|
|
90","100
|
|
70","100
|
|
70","100
|
|
70","100
|
|
90","100
|
|
50","100
|
|
90","100
|
|
50",4,6,6,Very inaccurate (1),6,4,Very accurate (7),Very inaccurate (1),2,Very accurate (7),Very inaccurate (1),6,Very inaccurate (1),5,4,2,6,5,4,Very inaccurate (1),3,Very inaccurate (1),4,2,Somewhat agree,3,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Masters degree,6,Strongly disagree (1),6,9,52,,Tea and Toast,632b3639f61612815d100608,8
2022-12-05 12:25:24,2022-12-05 12:37:02,IP Address,100,698,True,2022-12-05 12:37:03,R_2xS1x7uyTm9ULj5,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,6149c322d7184311d5a2c54d,5 - Slightly favour,1 - Strongly oppose,5 - Slightly favour,7 - Strongly favour,3 - Slightly oppose,1 - Strongly oppose,6 - Somewhat favour,5 - Slightly favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","90
|
|
100","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","91
|
|
94",Very inaccurate (1),Very accurate (7),5,Very inaccurate (1),5,Very inaccurate (1),3,Very inaccurate (1),2,5,Very inaccurate (1),Very inaccurate (1),2,6,6,3,3,Very inaccurate (1),4,Very inaccurate (1),2,4,4,Very inaccurate (1),Strongly disagree,1 - Not at all religious,Slightly agree,Neither agree nor disagree,Very strongly disagree,Very strongly agree,Neither agree nor disagree,Somewhat agree,Completed university,5,4,6,50,52,,Yoghurt,6149c322d7184311d5a2c54d,8
2022-12-05 12:28:20,2022-12-05 12:38:52,IP Address,100,632,True,2022-12-05 12:38:53,R_3Mo5cTsP5ZYc9LJ,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ea0b2cbf710490ac2644b7e,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,7 - Strongly favour,6 - Somewhat favour,7 - Strongly favour,6 - Somewhat favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","63
|
|
68","75
|
|
75","85
|
|
85","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","100
|
|
90","75
|
|
75","93
|
|
93","93
|
|
88",3,4,5,2,5,2,4,4,4,6,2,2,2,4,6,2,6,4,3,3,5,5,3,4,Strongly agree,3,Strongly disagree,Slightly agree,Slightly agree,Strongly agree,Somewhat disagree,Strongly agree,High School,7,5,5,60,52,,toast,5ea0b2cbf710490ac2644b7e,8
2022-12-05 12:30:19,2022-12-05 12:39:44,IP Address,100,564,True,2022-12-05 12:39:44,R_2dj3z7JEa4SrYiK,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ed556715b338d0d1597dad9,4 - Neutral,3 - Slightly oppose,5 - Slightly favour,5 - Slightly favour,4 - Neutral,4 - Neutral,5 - Slightly favour,5 - Slightly favour,"85
|
|
85",100||50,"50
|
|
100","50
|
|
100","100
|
|
50","100
|
|
50","81
|
|
81","95
|
|
95","81
|
|
81","93
|
|
93","85
|
|
85","94
|
|
91","75
|
|
75","93
|
|
93","91
|
|
94",3,Very accurate (7),5,2,3,Very inaccurate (1),4,Very inaccurate (1),3,5,2,2,5,Very accurate (7),5,3,5,Very inaccurate (1),4,Very inaccurate (1),4,4,3,Very inaccurate (1),Neutral,3,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Slightly disagree,Somewhat agree,Completed university,5,Strongly disagree (1),5,87,52,,"Porridge ",5ed556715b338d0d1597dad9,8
2022-12-05 11:55:59,2022-12-05 12:43:48,IP Address,100,2869,True,2022-12-05 12:43:49,R_2pReRpFuzcSLtfu,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,61557cae85d9d2984f757524,4 - Neutral,4 - Neutral,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,4 - Neutral,6 - Somewhat favour,7 - Strongly favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","75
|
|
75","91
|
|
72","89
|
|
69","100
|
|
90","88
|
|
78","96
|
|
81","89
|
|
81","100
|
|
90","75
|
|
75","93
|
|
93","93
|
|
88",2,6,Very inaccurate (1),2,4,3,6,3,2,Very inaccurate (1),5,4,4,5,2,3,3,2,6,3,Very inaccurate (1),Very accurate (7),Very inaccurate (1),2,Strongly disagree,1 - Not at all religious,Strongly agree,Somewhat disagree,Very strongly disagree,Very strongly agree,Slightly agree,Slightly disagree,PhD or equivalent,6,4,6,23,52,,yoghurt and granola,61557cae85d9d2984f757524,8
2022-12-05 12:04:07,2022-12-05 12:43:58,IP Address,100,2391,True,2022-12-05 12:43:58,R_22YyUFMebDi5fVM,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,634da2dde58cbae66ab53008,5 - Slightly favour,4 - Neutral,6 - Somewhat favour,6 - Somewhat favour,6 - Somewhat favour,5 - Slightly favour,5 - Slightly favour,6 - Somewhat favour,"85
|
|
85",100||50,"85
|
|
85","68
|
|
58","100
|
|
50","96
|
|
59","70
|
|
100","99
|
|
91","75
|
|
85","90
|
|
100","100
|
|
70","81
|
|
94","94
|
|
56","81
|
|
96","98
|
|
63",5,4,4,3,3,5,5,4,3,5,5,4,4,4,4,4,4,4,5,4,4,3,4,4,Slightly disagree,4,Somewhat agree,Somewhat agree,Slightly agree,Slightly agree,Somewhat agree,Somewhat agree,Completed university,8,6,5,78,52,,Tosts with butter and coffe,634da2dde58cbae66ab53008,8
2022-12-05 12:36:51,2022-12-05 12:44:11,IP Address,100,439,True,2022-12-05 12:44:11,R_1qUrwLI3MJDt3cO,anonymous,EN,Yes,Yes,Yes,Yes,Yes,Yes,5ae20a0d08674000015fc80c,2 - Somewhat oppose,6 - Somewhat favour,7 - Strongly favour,7 - Strongly favour,4 - Neutral,3 - Slightly oppose,3 - Slightly oppose,7 - Strongly favour,"85
|
|
85",100||50,"72
|
|
91","85
|
|
15","100
|
|
50","100
|
|
50","100
|
|
50","95
|
|
95","100
|
|
70","100
|
|
70","93
|
|
78","94
|
|
91","75
|
|
75","100
|
|
90","95
|
|
75",5,6,Very accurate (7),Very inaccurate (1),5,3,4,4,3,4,3,4,Very inaccurate (1),6,5,6,3,Very inaccurate (1),4,Very inaccurate (1),4,2,5,4,Strongly agree,3,Very strongly disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Very strongly disagree,Strongly agree,High School,1,3,5,52,52,,Toast,5ae20a0d08674000015fc80c,8
